mnc,year,sector,upe_code,upe_name,jur_code,jur_name,total_revenues,profit_before_tax,tax_paid,employees,tangible_assets,tax_accrued,unrelated_revenues,related_revenues,stated_capital,accumulated_earnings
SSE,2020,Utilities,GBR,United Kingdom,GBR,United Kingdom,NA,91120577.0142541,84370904.64282787,10850,NA,51747488.18093442,9602533893.749048,NA,NA,NA
SSE,2020,Utilities,GBR,United Kingdom,IRL,Ireland,NA,32623416.461893443,0,832,NA,1124945.395237705,1120445613.656754,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,NLD,Netherlands,12272000000,1799000000,87000000,8595,NA,285000000,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,JPN,Japan,3887000000,206000000,81000000,901,NA,57000000,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,BEL,Belgium,1114000000,55000000,6000000,666,NA,19000000,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,ESP,Spain,657000000,7000000,4000000,536,NA,2000000,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,POL,Poland,499000000,88000000,37000000,1022,NA,19000000,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,GRC,Greece,506000000,15000000,NA,419,NA,6000000,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,CZE,Czechia,220000000,28000000,7000000,649,NA,7000000,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,HUN,Hungary,271000000,12000000,3000000,374,NA,3000000,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,ROU,Romania,229000000,39000000,4000000,457,NA,7000000,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,SVK,Slovakia,161000000,18000000,5000000,349,NA,5000000,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,DEU,Germany,25000000,22000000,8000000,10,NA,6000000,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,FRA,France,58000000,43000000,1000000,9,NA,6000000,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,ITA,Italy,-10000000,-9000000,2000000,6,NA,-2000000,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,DNK,Denmark,5000000,3000000,NA,NA,NA,0,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,GBR,United Kingdom,-4000000,2000000,3000000,12,NA,0,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,BGR,Bulgaria,25000000,3000000,1000000,135,NA,0,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,TUR,Turkey,43000000,-3000000,NA,395,NA,0,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,IRL,Ireland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,SGP,Singapore,1000000,10000000,NA,31,NA,2000000,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,MEX,Mexico,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,USA,United States of America,NA,1000000,1000000,13,NA,0,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,LUX,Luxembourg,1000000,NA,NA,NA,NA,0,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,CHE,Switzerland,NA,9000000,NA,8,NA,1000000,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,ARG,Argentina,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
NN,2020,"Banking, Insurance & Financial Services",NLD,Netherlands,URY,Uruguay,NA,1000000,NA,2,NA,0,NA,NA,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,DEU,Germany,7932000000,281000000,52000000,8235,3959000000,81000000,7870000000,62000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,ARG,Argentina,2165000000,-51000000,118000000,14816,1670000000,123000000,2142000000,24000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,BRA,Brazil,10099000000,1434000000,56000000,34014,7663000000,320000000,10056000000,43000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,CHL,Chile,1927000000,113000000,18000000,4194,1500000000,21000000,1918000000,9000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,COL,Colombia,1413000000,66000000,37000000,5564,1241000000,41000000,1400000000,13000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,CRI,Costa Rica,235000000,77000000,4000000,201,0,29000000,232000000,3000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,ECU,Ecuador,485000000,43000000,24000000,1193,284000000,53000000,477000000,8000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,SLV,El Salvador,138000000,27000000,1000000,199,0,10000000,133000000,5000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,ESP,Spain,13595000000,108000000,97000000,30596,9588000000,-522000000,12804000000,792000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,GTM,Guatemala,8000000,2000000,0,28,15000000,0,5000000,3000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,MEX,Mexico,1254000000,-767000000,22000000,1964,691000000,479000000,1193000000,60000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,NIC,Nicaragua,66000000,26000000,13000000,85,0,7000000,61000000,5000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,PAN,Panama,165000000,48000000,8000000,281,10000000,17000000,145000000,21000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,PER,Peru,2190000000,-167000000,93000000,6210,1786000000,155000000,2138000000,52000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,GBR,United Kingdom,7116000000,675000000,217000000,6953,3327000000,91000000,7070000000,46000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,URY,Uruguay,447000000,136000000,15000000,642,361000000,20000000,282000000,165000000,NA,NA
TELEFONICA,2019,Communications,ESP,Spain,VEN,Venezuela,76000000,73000000,1000000,1763,25000000,-4000000,75000000,1000000,NA,NA
UNIPER,2021,Utilities,DEU,Germany,DEU,Germany,NA,-3244000000,NA,4831,NA,483000000,NA,NA,70218000000,16156000000
UNIPER,2021,Utilities,DEU,Germany,SWE,Sweden,NA,-548000000,NA,905,NA,2000000,NA,NA,1813000000,-1407000000
UNIPER,2021,Utilities,DEU,Germany,RUS,Russia,NA,-49000000,NA,4267,NA,14000000,NA,NA,2133000000,1780000000
UNIPER,2021,Utilities,DEU,Germany,GBR,United Kingdom,NA,-538000000,NA,992,NA,0,NA,NA,486000000,401000000
UNIPER,2021,Utilities,DEU,Germany,NLD,Netherlands,NA,-330000000,NA,324,NA,0,NA,NA,93000000,-822000000
UNIPER,2021,Utilities,DEU,Germany,USA,United States of America,NA,225000000,NA,80,NA,29000000,NA,NA,89000000,49000000
UNIPER,2021,Utilities,DEU,Germany,HUN,Hungary,NA,-70000000,NA,33,NA,22000000,NA,NA,7000000,-84000000
UNIPER,2021,Utilities,DEU,Germany,other,NA,NA,-59000000,NA,62,NA,-1000000,NA,NA,432000000,-72000000
TIM,2020,Communications,ITA,Italy,ITA,Italy,12905000000,NA,NA,42925,NA,NA,NA,NA,NA,NA
TIM,2020,Communications,ITA,Italy,BRA,Brazil,2933000000,NA,NA,9409,NA,NA,NA,NA,NA,NA
TIM,2020,Communications,ITA,Italy,other,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
DSM,2021,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,NLD,Netherlands,2017000000,270000000,57000000,3006,NA,NA,NA,NA,NA,NA
DSM,2021,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,CHE,Switzerland,2370000000,347000000,19000000,2174,NA,NA,NA,NA,NA,NA
DSM,2021,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,other europe,NA,1336000000,131000000,24000000,4161,NA,NA,NA,NA,NA,NA
DSM,2021,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,other north america,NA,1351000000,130000000,41000000,3018,NA,NA,NA,NA,NA,NA
DSM,2021,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,other latin america,NA,666000000,96000000,30000000,2290,NA,NA,NA,NA,NA,NA
DSM,2021,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,CHN,China,1208000000,116000000,17000000,4704,NA,NA,NA,NA,NA,NA
DSM,2021,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,other asia,NA,423000000,71000000,13000000,1709,NA,NA,NA,NA,NA,NA
DSM,2021,"Chemicals, Petroleum, Rubber & Plastic",NLD,Netherlands,other,NA,98000000,6000000,NA,296,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,ESP,Spain,NA,108732000,10299000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,DEU,Germany,NA,1234000,323000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,BEL,Belgium,NA,3108000,114000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,BGR,Bulgaria,NA,-71000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,CAN,Canada,NA,177000,11000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,SVK,Slovakia,NA,-240000,-78000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,USA,United States of America,NA,-3602000,137000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,GRC,Greece,NA,-33000,-1000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,NLD,Netherlands,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,IRL,Ireland,NA,-314000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,ITA,Italy,NA,19067000,7354000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,LVA,Latvia,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,LTU,Lithuania,NA,117000,6000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,MDA,Moldova,NA,293000,-123000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,NOR,Norway,NA,5434000,3975000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,POL,Poland,NA,-573000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,PRT,Portugal,NA,2347000,1002000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,GBR,United Kingdom,NA,5826000,841000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,CZE,Czechia,NA,940000,179000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,ROU,Romania,NA,315000,61000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,TUR,Turkey,NA,-1208000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,ARG,Argentina,NA,-346000,186000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,BOL,Bolivia,NA,-408000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,BRA,Brazil,NA,8184000,2223000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,CHL,Chile,NA,4100000,897000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,COL,Colombia,NA,8188000,5589000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,CRI,Costa Rica,NA,35000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,ECU,Ecuador,NA,261000,8000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,SLV,El Salvador,NA,-146000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,GTM,Guatemala,NA,0,5000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,HND,Honduras,NA,-67000,258000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,MEX,Mexico,NA,10044000,-679000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,NIC,Nicaragua,NA,205000,-36000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,PAN,Panama,NA,2921000,175000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,PRY,Paraguay,NA,-22000,-0,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,PER,Peru,NA,1525000,1207000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,PRI,Puerto Rico,NA,230000,71000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,DOM,Dominican Republic,NA,2235000,181000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,URY,Uruguay,NA,30000,1000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,ARE,United Arab Emirates,NA,-526000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,SAU,Saudi Arabia,NA,18248000,1016000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,DZA,Algeria,NA,-4883000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,AUS,Australia,NA,-10602000,126000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,BHR,Bahrain,NA,-845000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,CHN,China,NA,-670000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,EGY,Egypt,NA,-1503000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,PHL,Philippines,NA,6047000,1143000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,IND,India,NA,-454000,90000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,IDN,Indonesia,NA,441000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,KAZ,Kazakhstan,NA,3374000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,KEN,Kenya,NA,325000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,KWT,Kuwait,NA,-11413000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,MYS,Malaysia,NA,-1190000,-27000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,MAR,Morocco,NA,-1655000,-30000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,NGA,Nigeria,NA,-16000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,OMN,Oman,NA,1581000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,SEN,Senegal,NA,-265000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,ZAF,South Africa,NA,3307000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,THA,Thailand,NA,-397000,NA,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,TUN,Tunisia,NA,88000,-25000,NA,NA,NA,NA,NA,NA,NA
INDRA,2019,Business Services,ESP,Spain,ZMB,Zambia,NA,53000,-0,NA,NA,NA,NA,NA,NA,NA
RADICI GROUP,2019,Business Services,ITA,Italy,ARG,Argentina,14908063,NA,0,35,NA,NA,14904317,3746,NA,NA
RADICI GROUP,2019,Business Services,ITA,Italy,BRA,Brazil,63007739,NA,1141488,200,NA,NA,62632776,374964,NA,NA
RADICI GROUP,2019,Business Services,ITA,Italy,CHE,Switzerland,19911113,NA,0,98,NA,NA,13699041,6212072,NA,NA
RADICI GROUP,2019,Business Services,ITA,Italy,CHN,China,49506298,NA,1226246,100,NA,NA,46208871,3299427,NA,NA
RADICI GROUP,2019,Business Services,ITA,Italy,CZE,Czechia,10255815,NA,32351,205,NA,NA,716152,9539663,NA,NA
RADICI GROUP,2019,Business Services,ITA,Italy,DEU,Germany,248701098,NA,8667410,326,NA,NA,242735031,5996068,NA,NA
RADICI GROUP,2019,Business Services,ITA,Italy,ESP,Spain,7144781,NA,0,3,NA,NA,7097658,47124,NA,NA
RADICI GROUP,2019,Business Services,ITA,Italy,GBR,United Kingdom,6052652,NA,31334,4,NA,NA,6045333,7318,NA,NA
RADICI GROUP,2019,Business Services,ITA,Italy,HUN,Hungary,1503583,NA,14811,8,NA,NA,1503583,0,NA,NA
RADICI GROUP,2019,Business Services,ITA,Italy,IND,India,8893519,NA,440849,11,NA,NA,8860608,32911,NA,NA
RADICI GROUP,2019,Business Services,ITA,Italy,ITA,Italy,839220856,NA,28716182,1645,NA,NA,615532389,223688468,NA,NA
RADICI GROUP,2019,Business Services,ITA,Italy,MEX,Mexico,14278238,NA,NA,28,NA,NA,13451204,827034,NA,NA
RADICI GROUP,2019,Business Services,ITA,Italy,NLD,Netherlands,20741102,NA,39597,24,NA,NA,3277053,17464048,NA,NA
RADICI GROUP,2019,Business Services,ITA,Italy,ROU,Romania,43489098,NA,336484,411,NA,NA,6057617,37431481,NA,NA
RADICI GROUP,2019,Business Services,ITA,Italy,USA,United States of America,78212780,NA,443385,94,NA,NA,67875427,10337352,NA,NA
TIM,2021,Communications,ITA,Italy,ITA,Italy,12505000000,NA,NA,42591,NA,NA,NA,NA,NA,NA
TIM,2021,Communications,ITA,Italy,BRA,Brazil,2840000,NA,NA,9325,NA,NA,NA,NA,NA,NA
TIM,2021,Communications,ITA,Italy,other,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
SNAM,2020,"Transport, Freight & Storage",ITA,Italy,ITA,Italy,NA,2153320000,387340000,3008,16406200000,400430000,2828070000,1010700000,NA,NA
SNAM,2020,"Transport, Freight & Storage",ITA,Italy,ALB,Albania,NA,20000,NA,0,NA,0,NA,210000,NA,NA
SNAM,2020,"Transport, Freight & Storage",ITA,Italy,NLD,Netherlands,NA,7850000,NA,2,NA,NA,8029999.999999999,NA,NA,NA
SNAM,2020,"Transport, Freight & Storage",ITA,Italy,GBR,United Kingdom,NA,10000,NA,0,NA,0,NA,90000,NA,NA
SNAM,2020,"Transport, Freight & Storage",ITA,Italy,IRL,Ireland,NA,1820000,190000,2,NA,230000,1900000,9150000,NA,NA
SNAM,2020,"Transport, Freight & Storage",ITA,Italy,CHN,China,NA,-230000,10000,3,0,NA,140000,1160000,NA,NA
BT GROUP,2019,Communications,GBR,United Kingdom,USA,United States of America,1189991153.5727203,-2736660.37617337,8209981.128520111,1384,136604963.7773207,NA,NA,NA,NA,NA
BT GROUP,2019,Communications,GBR,United Kingdom,ITA,Italy,561243432.1468886,11630806.598736824,684165.0940433425,940,289287807.26466,NA,NA,NA,NA,NA
BT GROUP,2019,Communications,GBR,United Kingdom,IRL,Ireland,373896223.8946867,135122606.07356015,342082.54702167126,677,93502562.85259014,NA,NA,NA,NA,NA
BT GROUP,2019,Communications,GBR,United Kingdom,IND,India,370133315.8774483,56671675.28992354,10718586.4733457,11077,53022794.788359046,NA,NA,NA,NA,NA
BT GROUP,2019,Communications,GBR,United Kingdom,DEU,Germany,346415592.6172791,26682438.66769036,-228055.03134778084,706,133982330.91682124,NA,NA,NA,NA,NA
BT GROUP,2019,Communications,GBR,United Kingdom,ESP,Spain,318592878.79284984,15051632.068953536,10376503.926324029,1112,79363150.90902774,NA,NA,NA,NA,NA
BT GROUP,2019,Communications,GBR,United Kingdom,CHE,Switzerland,302058889.0201357,11516779.083062932,3306797.954542822,135,11288724.051715152,NA,NA,NA,NA,NA
BT GROUP,2019,Communications,GBR,United Kingdom,FRA,France,295559320.626724,-107756002.31182644,1710412.7351083565,978,39111437.87614442,NA,NA,NA,NA,NA
BT GROUP,2019,Communications,GBR,United Kingdom,BEL,Belgium,181075694.890138,10376503.926324029,3420825.470216713,268,22463420.587756418,NA,NA,NA,NA,NA
BT GROUP,2019,Communications,GBR,United Kingdom,SGP,Singapore,161691017.2255766,-77196628.11122382,1368330.188086685,237,17218154.866757452,NA,NA,NA,NA,NA
BT GROUP,2019,Communications,GBR,United Kingdom,NLD,Netherlands,153709091.1284043,12428999.208454056,-2736660.37617337,335,96581305.7757852,NA,NA,NA,NA,NA
BT GROUP,2019,Communications,GBR,United Kingdom,HKG,Hong Kong,147209522.73499253,15849824.67867077,570137.5783694522,127,18814540.08619192,NA,NA,NA,NA,NA
BT GROUP,2019,Communications,GBR,United Kingdom,AUS,Australia,135578716.1362557,9464283.800932908,3534852.985890603,230,9806366.347954577,NA,NA,NA,NA,NA
AKER SOLUTIONS,2021,Business Services,NOR,Norway,NOR,Norway,2338706117.731801,NA,NA,7979,NA,NA,NA,NA,NA,NA
AKER SOLUTIONS,2021,Business Services,NOR,Norway,BRA,Brazil,200974871.6465916,NA,NA,3557,NA,NA,NA,NA,NA,NA
AKER SOLUTIONS,2021,Business Services,NOR,Norway,IND,India,44365965.302306816,NA,NA,1267,NA,NA,NA,NA,NA,NA
AKER SOLUTIONS,2021,Business Services,NOR,Norway,GBR,United Kingdom,245045719.66307375,NA,NA,752,NA,NA,NA,NA,NA,NA
AKER SOLUTIONS,2021,Business Services,NOR,Norway,MYS,Malaysia,160051941.34557247,NA,NA,423,NA,NA,NA,NA,NA,NA
AKER SOLUTIONS,2021,Business Services,NOR,Norway,BRN,Brunei Darussalam,65319292.59585748,NA,NA,320,NA,NA,NA,NA,NA,NA
AKER SOLUTIONS,2021,Business Services,NOR,Norway,CAN,Canada,48202490.01802736,NA,NA,230,NA,NA,NA,NA,NA,NA
AKER SOLUTIONS,2021,Business Services,NOR,Norway,USA,United States of America,104569891.6105369,NA,NA,228,NA,NA,NA,NA,NA,NA
AKER SOLUTIONS,2021,Business Services,NOR,Norway,AGO,Angola,54695070.306169815,NA,NA,142,NA,NA,NA,NA,NA,NA
AKER SOLUTIONS,2021,Business Services,NOR,Norway,COG,Congo,10230732.575254789,NA,NA,28,NA,NA,NA,NA,NA,NA
AKER SOLUTIONS,2021,Business Services,NOR,Norway,CHN,China,3934897.144328764,NA,NA,21,NA,NA,NA,NA,NA,NA
AKER SOLUTIONS,2021,Business Services,NOR,Norway,RUS,Russia,786979.4288657528,NA,NA,17,NA,NA,NA,NA,NA,NA
AKER SOLUTIONS,2021,Business Services,NOR,Norway,FIN,Finland,1475586.4291232864,NA,NA,16,NA,NA,NA,NA,NA,NA
AKER SOLUTIONS,2021,Business Services,NOR,Norway,other,NA,42005027.01570956,NA,NA,32,NA,NA,NA,NA,NA,NA
CIPLA,2021,"Chemicals, Petroleum, Rubber & Plastic",IND,India,IND,India,1735238206.114199,390237504.1985448,NA,33676,879383152.6640179,106833194.06774876,1342962537.8595042,392274524.5038213,348257272.1463998,2104285437.8838503
CIPLA,2021,"Chemicals, Petroleum, Rubber & Plastic",IND,India,ZAF,South Africa,265207233.7372251,15056336.495598191,NA,1006,86604816.12326764,7039786.624916961,264522126.96414223,685106.7730829017,58845982.42924089,57003399.77241859
CIPLA,2021,"Chemicals, Petroleum, Rubber & Plastic",IND,India,USA,United States of America,577634222.2770004,-7636824.580758822,NA,681,180670319.1928121,4059171.849200698,434353119.1310666,143281103.1459338,469105989.4150799,-105357755.44124302
CIPLA,2021,"Chemicals, Petroleum, Rubber & Plastic",IND,India,other,NA,202751573.5519748,-2423608.100438512,NA,973,102994766.13708732,2513964.4194260733,166214451.90567547,32801631.294231284,596159555.171197,12317053.154139848
SAES,2020,"Industrial, Electric & Electronic Machinery",ITA,Italy,KOR,South Korea,NA,189000,NA,4,2000,NA,1640000,16000,NA,NA
